Número documento GEDO;Dependencia receptora;Orden de compra;N° Contratación / Licitación;Resolución Aprobatoria;Expediente;Entidad Proveedora;Cuit Proveedor;Remito n°;Fecha de remito;Fecha de recepción;Renglon;Cantidad;Detalle;Unidad;Observaciones
ACTA-2022-27527298-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;0018-00133479;;14/03/2022;13;102360;PARACETAMOL - Solución Oral 100 mg / ml - Frasco gotero por 20 ml.;0;"Unidad: FRASCO ; PRIMERA ENTREGA: 64.300 - SEGUNDA ENTREGA: 38.060 ; CUMPLIMIENTO: PARCIAL - FUERA-DENTRO"
ACTA-2022-27528209-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;0018-00133480;;14/03/2022;6;41424;CEFALEXINA - SUSPENSIÓN ORAL 500 MG/ 5 ML - FRASCO POR 90 ML;0;"UNIDAD: FRASCO ; SEGUNDA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-27528346-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;INLEG-2021-112070400-APN-SES#MS;MSAL-57-LPI-B;-;EX-2020-91711178-APN-SSGA#MS;SAVANT PHARM SA;30669159885;0018-00133481;;14/03/2022;6;4536;CEFALEXINA - SUSPENSIÓN ORAL 500 MG/ 5 ML - FRASCO POR 90 ML;0;"UNIDAD: FRASCO ; SEGUNDA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-27528867-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00574462;;30/12/2021;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27529194-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00574467;;30/12/2021;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27529536-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00574469;;30/12/2021;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27529826-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00574470;;30/12/2021;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27530292-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00574889;;07/01/2022;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27530622-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00574890;;07/01/2022;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27531413-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00574891;;07/01/2022;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27531519-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00574892;;07/01/2022;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27531839-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00574893;;07/01/2022;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27532023-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00574894;;07/01/2022;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27532422-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;80_0032_OC22;80-0061-CDI21;IF-2022-06603927-APN-DD#MS;EX-2021-63342947-APN-DCYC#MS;FIDEICOMISO PROGRAMA PROVINCIAL DE PRODUCCIÓN PÚBLICA DE MEDICAMENTOS;30712041818;0001-00000535;;18/03/2022;1;1299165;"ANTIBIOTICOS P/PERSONAS; TIPO: MONODROGA, DROGA GENERICA: AMOXICILINA, PRESENTACION: 500 mGr, FORMA FARMACEUTICA: COMPRIMIDOS. ACONDICIONAMIENTO: ENVASE SECUNDARIO CONTENIENDO 5 TRATAMIENTOS CADA UNO DE 21 COMPRIMIDOS Y 5 PROSPECTOS";0;"Unidad: COMP. ; PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-27532634-APN-SGA#MS;DIRECCIÓN NACIONAL DE MEDICAMENTOS Y TECNOLOGÍA SANITARIA;80_0032_OC22;80-0061-CDI21;IF-2022-06603927-APN-DD#MS;EX-2021-63342947-APN-DCYC#MS;FIDEICOMISO PROGRAMA PROVINCIAL DE PRODUCCIÓN PÚBLICA DE MEDICAMENTOS;30712041818;0001-00000536;;18/03/2022;1;313950;"ANTIBIOTICOS P/PERSONAS; TIPO: MONODROGA, DROGA GENERICA: AMOXICILINA, PRESENTACION: 500 mGr, FORMA FARMACEUTICA: COMPRIMIDOS. ACONDICIONAMIENTO: ENVASE SECUNDARIO CONTENIENDO 5 TRATAMIENTOS CADA UNO DE 21 COMPRIMIDOS Y 5 PROSPECTOS";0;"Unidad: COMP. ; PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-27533665-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00575257;;14/01/2022;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27533750-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00575259;;14/01/2022;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27534779-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00575698;;24/01/2022;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27534899-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00575700;;24/01/2022;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27537085-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00576268;;01/02/2022;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27537228-APN-SGA#MS;DIRECCIÓN DE SALUD PERINATAL Y NIÑEZ;80_0043_OC22;80-0040-LPU21;RS-2022-12379899-APN-SAS#MS;EX-2021-59953208-APN-DCYC#MS;SOLS S.A.;30713385006;0004-00026435;;10/03/2022;1;138;RHOPHYLAC 300 / INMUNOGLOBULINA G ANTI D 300 MCG / 2ML, JERINGA PRELLENADA.;0;"Unidad: UNI. ; DESTINO: CORRIENTES ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-27537520-APN-SGA#MS;DIRECCIÓN DE SALUD PERINATAL Y NIÑEZ;80_0043_OC22;80-0040-LPU21;RS-2022-12379899-APN-SAS#MS;EX-2021-59953208-APN-DCYC#MS;SOLS S.A.;30713385006;0004-00026410;;10/03/2022;1;45;RHOPHYLAC 300 / INMUNOGLOBULINA G ANTI D 300 MCG / 2ML, JERINGA PRELLENADA.;UNID.;"DESTINO: SANTA CRUZ ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-27537859-APN-SGA#MS;DIRECCIÓN DE SALUD PERINATAL Y NIÑEZ;80_0043_OC22;80-0040-LPU21;RS-2022-12379899-APN-SAS#MS;EX-2021-59953208-APN-DCYC#MS;SOLS S.A.;30713385006;0004-00026434;;10/03/2022;1;73;RHOPHYLAC 300 / INMUNOGLOBULINA G ANTI D 300 MCG / 2ML, JERINGA PRELLENADA.;UNID.;"DESTINO: NEUQUEN ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-27538017-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00576270;;01/02/2022;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27539268-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00576272;;01/02/2022;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27539343-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00576275;;01/02/2022;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27540234-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00576447;;04/02/2022;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27541393-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00576448;;04/02/2022;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27541960-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00576450;;04/02/2022;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27542341-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00576972;;11/02/2022;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27542538-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00576973;;11/02/2022;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27546931-APN-SGA#MS;Secretaría de Acceso a la Salud;-;-;RESOL-2022-544-APN-MS;EX-2022-14694085-APN-DD#MS;REPÚBLICA FEDERAL DE BRASIL;;GUIA AEREA HBR-0001-0640;;16/03/2022;1;699900;VACUNA TRIPLE VIRAL EN PRESENTACIÓN POR 10 DOSIS;DOSIS;
ACTA-2022-27546931-APN-SGA#MS;Secretaría de Acceso a la Salud;-;-;RESOL-2022-544-APN-MS;EX-2022-14694085-APN-DD#MS;REPÚBLICA FEDERAL DE BRASIL;;GUIA AEREA HBR-0001-0640;;16/03/2022;2;699900;DILUYENTE PARA VACUNA TRIPLE VIRAL PRESENTACIÓN POR 10 DOSIS ;DOSIS;
ACTA-2022-27546931-APN-SGA#MS;Secretaría de Acceso a la Salud;-;-;RESOL-2022-544-APN-MS;EX-2022-14694085-APN-DD#MS;REPÚBLICA FEDERAL DE BRASIL;;GUIA AEREA HBR-0001-0640;;16/03/2022;3;131800;VACUNA INACTIVADA CONTRA LA POLIOMIELITIS (IPV) PRESENTACIÓN POR 10 DOSIS;DOSIS;
ACTA-2022-27546931-APN-SGA#MS;Secretaría de Acceso a la Salud;-;-;RESOL-2022-544-APN-MS;EX-2022-14694085-APN-DD#MS;REPÚBLICA FEDERAL DE BRASIL;;GUIA AEREA HBR-0001-0640;;16/03/2022;4;292720;VACUNA CONTRA VARICELA EN PRESENTACIÓN POR 1 DOSIS;DOSIS;
ACTA-2022-27546931-APN-SGA#MS;Secretaría de Acceso a la Salud;-;-;RESOL-2022-544-APN-MS;EX-2022-14694085-APN-DD#MS;REPÚBLICA FEDERAL DE BRASIL;;GUIA AEREA HBR-0001-0640;;16/03/2022;5;292700;DILUYENTE PARA VACUNA CONTRA VARICELA EN PRESENTACIÓN POR 1 DOSIS;DOSIS;"CONFORMIDAD: PV-2022-27503479-APN-SAS#MS ; LUGAR DE ENTREGA: OL ANDREANI ; CUMPLIMIENTO: PARCIAL."
ACTA-2022-27907984-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00573157;;10/12/2021;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27911386-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00572648;;02/12/2021;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – FUERA"
ACTA-2022-27916542-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00572649;;02/12/2021;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – FUERA"
ACTA-2022-27936625-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00572651;;02/12/2021;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – FUERA"
ACTA-2022-27937699-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00572653;;02/12/2021;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – FUERA"
ACTA-2022-27939023-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00572654;;02/12/2021;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – FUERA"
ACTA-2022-27939115-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00572943;;10/12/2022;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – FUERA"
ACTA-2022-27940671-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00572944;;10/12/2021;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – FUERA"
ACTA-2022-27941278-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00572945;;10/12/2021;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – FUERA"
ACTA-2022-27941593-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00572946;;10/12/2021;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – FUERA"
ACTA-2022-27942018-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00572947;;10/12/2021;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – FUERA"
ACTA-2022-27942309-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00572948;;10/12/2021;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – FUERA"
ACTA-2022-27942715-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00573154;;10/12/2021;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27942938-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00573155;;10/12/2021;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27946500-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00573156;;10/12/2021;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-27946673-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00573174;;14/12/2021;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – FUERA"
ACTA-2022-27947143-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00573766;;17/12/2021;1;1;KITS PARA CIRUGIA DE CATARATAS.;0;"UNIDAD: UNI. ;  DESTINO: C.A.B.A. ; CUMPLIMIENTO PARCIAL – DENTRO"
