Número ;Fecha de creación ;Referencia;Usuario generador;Anio;Sector ;Cod repartición de origen;Repartición;Ministerio;Organismo;Usuario iniciador;Familia de documento;Tipo de documento;Tipo de documento GDE;Número especial;Número (número especial);Acrónimo;Sistema origen;Sistema Iniciador
ACTA-2022-28553945-APN-SGA#MS;25/03/2022 14:29;22_001643 - NAC - 80_1216_OC21 - BIOARS SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28554109-APN-SGA#MS;25/03/2022 14:30;22_001644 - NAC - 80_1216_OC21 - BIOARS SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28554465-APN-SGA#MS;25/03/2022 14:30;22_001645 - NAC - 80_1216_OC21 - BIOARS SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28554752-APN-SGA#MS;25/03/2022 14:31;22_001646 - NAC - 80_1216_OC21 - BIOARS SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28558324-APN-SGA#MS;25/03/2022 14:36;22_001647 - NAC - 80_1216_OC21 - BIOARS SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28558605-APN-SGA#MS;25/03/2022 14:36;22_001648 - NAC - SOLICITUD DE PROVISION 13_22 - SINERGIUM BIOTECH - CONSORCIO DE COOPERACION;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28559850-APN-SGA#MS;25/03/2022 14:38;22_001649 - NAC - SOLICITUD DE PROVISION 13_22 - SINERGIUM BIOTECH - CONSORCIO DE COOPERACION;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28560868-APN-SGA#MS;25/03/2022 14:39;22_001650 - NAC - 80_0043_OC22 - SOLS S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28561853-APN-SGA#MS;25/03/2022 14:41;22_001651 - NAC - 80_0043_OC22 - SOLS S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28562695-APN-SGA#MS;25/03/2022 14:42;22_001652 - NAC - 80_0043_OC22 - SOLS S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28572038-APN-SGA#MS;25/03/2022 14:54;22_001653 - INT - OC 07_21 - VSA ALTA COMPLEJIDAD S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;GGALEANO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28572310-APN-SGA#MS;25/03/2022 14:54;22_001654 - INT - OC 07_21 - VSA ALTA COMPLEJIDAD S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;GGALEANO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28572739-APN-SGA#MS;25/03/2022 14:55;22_001655 - INT - OC 07_21 - VSA ALTA COMPLEJIDAD S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;GGALEANO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28573005-APN-SGA#MS;25/03/2022 14:55;22_001656 - INT - OC 07_21 - VSA ALTA COMPLEJIDAD S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;GGALEANO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28575085-APN-SGA#MS;25/03/2022 14:58;22_001657 - INT - OC 07_21 - VSA ALTA COMPLEJIDAD S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;GGALEANO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28575286-APN-SGA#MS;25/03/2022 14:58;22_001658 - APO_DCEI - APO_21_15866 - SANOFI PASTEUR SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28575782-APN-SGA#MS;25/03/2022 14:59;22_001659 - APO_DCEI - APO_21_18080 - MERCK SHARP DOHME CORP;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28575918-APN-SGA#MS;25/03/2022 14:59;22_001660 - INT - OC 07_21 - VSA ALTA COMPLEJIDAD S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;GGALEANO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28576386-APN-SGA#MS;25/03/2022 15:00;22_001661 - INT - OC 07_21 - VSA ALTA COMPLEJIDAD S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;GGALEANO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28577147-APN-SGA#MS;25/03/2022 15:01;22_001662 - INT - OC 07_21 - VSA ALTA COMPLEJIDAD S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;GGALEANO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28607981-APN-SGA#MS;25/03/2022 15:43;22_001663 - INT - OC 07_21 - VSA ALTA COMPLEJIDAD S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;GGALEANO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28609314-APN-SGA#MS;25/03/2022 15:45;22_001664 - INT - OC 07_21 - VSA ALTA COMPLEJIDAD S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;GGALEANO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28611493-APN-SGA#MS;25/03/2022 15:48;22_001665 - INT - OC 07_21 - VSA ALTA COMPLEJIDAD S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;GGALEANO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28612281-APN-SGA#MS;25/03/2022 15:49;22_001666 - NAC - 80_1456_CON20 - YPF SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28618267-APN-SGA#MS;25/03/2022 15:58;22_001667 - INT - OC 07_21 - VSA ALTA COMPLEJIDAD S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;GGALEANO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28618892-APN-SGA#MS;25/03/2022 15:59;22_001668 - INT - OC 07_21 - VSA ALTA COMPLEJIDAD S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;GGALEANO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28622239-APN-SGA#MS;25/03/2022 16:03;22_001669 - INT - OC 07_21 - VSA ALTA COMPLEJIDAD S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;GGALEANO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28622901-APN-SGA#MS;25/03/2022 16:04;22_001670 - INT - OC 07_21 - VSA ALTA COMPLEJIDAD S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;GGALEANO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28624043-APN-SGA#MS;25/03/2022 16:06;22_001671 - INT - OC 07_21 - VSA ALTA COMPLEJIDAD S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;GGALEANO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28624161-APN-SGA#MS;25/03/2022 16:06;22_001672 - INT - OC 07_21 - VSA ALTA COMPLEJIDAD S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;GGALEANO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28650607-APN-SGA#MS;25/03/2022 16:49;22_001673 - INT - OC 07_21 - VSA ALTA COMPLEJIDAD S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;GGALEANO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-28686810-APN-SGA#MS;25/03/2022 18:00;22_001674 - INT - 80_12_0001_CON22 - TECNOLAB S.A. (PROVISORIA);CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29355575-APN-SGA#MS;28/03/2022 17:27;22_001675 - NAC - EX_2021_46595490_APN_SGA#MS IF_2021_61559321_APN_MS - LABORATORIO MODERNA US;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29357325-APN-SGA#MS;28/03/2022 17:30;22_001676 - NAC - 80_0043_OC22 - SOLS S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29365839-APN-SGA#MS;28/03/2022 17:47;22_001677 - NAC - 80_0043_OC22 - SOLS S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29366513-APN-SGA#MS;28/03/2022 17:48;22_001678 - NAC - OC 1207_CON21 - EMPRESA ARGENTINA DE SOLUCIONES;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29368094-APN-SGA#MS;28/03/2022 17:51;22_001679 - NAC - OC 1207_CON21 - EMPRESA ARGENTINA DE SOLUCIONES;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29368983-APN-SGA#MS;28/03/2022 17:53;22_001680 - NAC - 80_1115_OC21 - HABITAT ECOLOGICO S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29369457-APN-SGA#MS;28/03/2022 17:54;22_001681 - NAC - 80_1115_OC21 - HABITAT ECOLOGICO S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29369713-APN-SGA#MS;28/03/2022 17:55;22_001682 - NAC - 80_1115_OC21 - HABITAT ECOLOGICO S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29370210-APN-SGA#MS;28/03/2022 17:56;22_001683 - NAC - 80_1115_OC21 - HABITAT ECOLOGICO S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29370540-APN-SGA#MS;28/03/2022 17:57;22_001684 - NAC - 80_1115_OC21 - HABITAT ECOLOGICO S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29370791-APN-SGA#MS;28/03/2022 17:57;22_001685 - NAC - 80_1115_OC21 - HABITAT ECOLOGICO S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29743668-APN-SGA#MS;29/03/2022 13:42;22_001692 - NAC - 80_1234_OC21 - LABORATORIO DE ESPECIALIDADES MEDICINALES SOCIEDAD DEL ESTADO;FLVILLABRIGA;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29766170-APN-SGA#MS;29/03/2022 14:12;22_001686 - NAC - 80_1765_CON21 - UNIVERSIDAD TECNOLÓGICA NACIONAL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29767161-APN-SGA#MS;29/03/2022 14:13;22_001687 - NAC - 80_1765_CON21 - UNIVERSIDAD TECNOLÓGICA NACIONAL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29772189-APN-SGA#MS;29/03/2022 14:19;22_001688 - NAC - 80_1765_CON21 - UNIVERSIDAD TECNOLÓGICA NACIONAL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29776839-APN-SGA#MS;29/03/2022 14:25;22_001689 - NAC - 80_1068_OC21 - KLONAL SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29788603-APN-SGA#MS;29/03/2022 14:39;22_001690 - NAC - 80_1224_OC21 - LABORATORIOS RICHMOND SACIF;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29789071-APN-SGA#MS;29/03/2022 14:39;22_001691 - INT - INLEG_2021_110630923_APN_SES#MS - KLONAL S.R.L.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29798111-APN-SGA#MS;29/03/2022 14:49;22_001693 - NAC - 80_1234_OC21 - LABORATORIO DE ESPECIALIDADES MEDICINALES SOCIEDAD DEL ESTADO;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29799246-APN-SGA#MS;29/03/2022 14:50;22_001694 - NAC - 80_1078_OC21 - PFIZER SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29808276-APN-SGA#MS;29/03/2022 15:01;22_001695 - NAC - 80_1078_OC21 - PFIZER SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29809080-APN-SGA#MS;29/03/2022 15:02;22_001696 - NAC - 80_1078_OC21 - PFIZER SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29883596-APN-SGA#MS;29/03/2022 16:40;22_001697 - INT - INLEG_2021_112070400_APN_SES#MS - SAVANT PHARM SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29885835-APN-SGA#MS;29/03/2022 16:44;22_001698 - INT - INLEG_2022_02851353_APN_SES#MS - FRADEALCO S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29995228-APN-SGA#MS;29/03/2022 22:44;22_001699 - INT - INLEG_2022_02092825_APN_SES#MS - LABORATORIOS JAYOR S.R.L.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29995422-APN-SGA#MS;29/03/2022 22:46;22_001700 - INT - INLEG_2022_02092825_APN_SES#MS - LABORATORIOS JAYOR S.R.L.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29995482-APN-SGA#MS;29/03/2022 22:47;22_001701 - INT - INLEG_2022_02851106_APN_SES#MS - LECTUS S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29995566-APN-SGA#MS;29/03/2022 22:48;22_001702 - INT - INLEG_2022_02851106_APN_SES#MS - LECTUS S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-29995675-APN-SGA#MS;29/03/2022 22:49;22_001703 - INT - INLEG_2022_02851106_APN_SES#MS - LECTUS S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
